id,state_name,year,"YIELD, MEASURED IN LB / ACRE",AWC,SOM,CEC,Latitude,Longitude,EVI_01,EVI_02,EVI_03,EVI_04,EVI_05,EVI_06,EVI_07,EVI_08,EVI_09,EVI_10,EVI_11,EVI_12,GCI_01,GCI_02,GCI_03,GCI_04,GCI_05,GCI_06,GCI_07,GCI_08,GCI_09,GCI_10,GCI_11,GCI_12,NDVI_01,NDVI_02,NDVI_03,NDVI_04,NDVI_05,NDVI_06,NDVI_07,NDVI_08,NDVI_09,NDVI_10,NDVI_11,NDVI_12,NDWI_01,NDWI_02,NDWI_03,NDWI_04,NDWI_05,NDWI_06,NDWI_07,NDWI_08,NDWI_09,NDWI_10,NDWI_11,NDWI_12,ppt (mm)_01,ppt (mm)_02,ppt (mm)_03,ppt (mm)_04,ppt (mm)_05,ppt (mm)_06,ppt (mm)_07,ppt (mm)_08,ppt (mm)_09,ppt (mm)_10,ppt (mm)_11,ppt (mm)_12,ssm_01,ssm_02,ssm_03,ssm_04,ssm_05,ssm_06,ssm_07,ssm_08,ssm_09,ssm_10,ssm_11,ssm_12,susm_01,susm_02,susm_03,susm_04,susm_05,susm_06,susm_07,susm_08,susm_09,susm_10,susm_11,susm_12,tmax (degrees C)_01,tmax (degrees C)_02,tmax (degrees C)_03,tmax (degrees C)_04,tmax (degrees C)_05,tmax (degrees C)_06,tmax (degrees C)_07,tmax (degrees C)_08,tmax (degrees C)_09,tmax (degrees C)_10,tmax (degrees C)_11,tmax (degrees C)_12,tmean (degrees C)_01,tmean (degrees C)_02,tmean (degrees C)_03,tmean (degrees C)_04,tmean (degrees C)_05,tmean (degrees C)_06,tmean (degrees C)_07,tmean (degrees C)_08,tmean (degrees C)_09,tmean (degrees C)_10,tmean (degrees C)_11,tmean (degrees C)_12,tmin (degrees C)_01,tmin (degrees C)_02,tmin (degrees C)_03,tmin (degrees C)_04,tmin (degrees C)_05,tmin (degrees C)_06,tmin (degrees C)_07,tmin (degrees C)_08,tmin (degrees C)_09,tmin (degrees C)_10,tmin (degrees C)_11,tmin (degrees C)_12
13251,GEORGIA,2019,781.0,0.114583332665885,0.950416667712852,3.36444441477458,32.7623379,-81.6272037,0.2797,0.30055,0.3311,0.45095,0.4956,0.4647,0.5125500000000001,0.44775,0.3828,0.34,0.3374,0.3046,9.168115942028985,8.024017467248909,10.553072625698325,12.033936651583709,13.381944444444443,17.63071895424837,14.602409638554215,8.644757433489827,12.498583569405099,14.94308943089431,12.362126245847177,11.144694533762058,0.6691,0.62665,0.7000500000000001,0.75455,0.7854500000000001,0.8003,0.7918000000000001,0.7072,0.7387,0.7714000000000001,0.74045,0.6972,0.4586278586278586,0.36043449637919683,0.5189129636430408,0.5399625768511093,0.6236769894159153,0.6168462847419173,0.6651665166516652,0.5541545832807968,0.5506020175724048,0.5962555962555962,0.5418823078397547,0.4878865471735276,82.18,20.36,42.0,60.0,26.67,186.04,110.66,111.52,26.03,171.14,134.56,135.92,23.1531925201416,17.263103485107422,13.007262229919434,14.464871406555176,11.21794891357422,12.147051811218262,8.258501052856445,5.31317138671875,2.694753885269165,9.57066535949707,18.49139213562012,22.503137588500977,83.04999542236328,64.0700454711914,48.40386962890625,51.98520660400391,41.40058898925781,40.46367645263672,28.74916648864746,17.48149299621582,10.424251556396484,28.7011775970459,65.42061614990234,79.66709899902344,15.7,20.2,21.1,25.4,32.2,32.1,34.3,33.3,33.1,28.1,18.8,17.5,9.8,13.4,13.9,18.7,25.4,26.4,28.2,27.8,26.5,21.7,11.8,11.3,4.0,6.6,6.6,12.1,18.7,20.7,22.0,22.2,19.9,15.3,4.8,5.1
13251,GEORGIA,2020,869.0,0.114583332665885,0.950416667712852,3.36444441477458,32.7623379,-81.6272037,0.2836,0.28325,0.33025,0.45065,0.47445,0.53595,0.4624,0.4802,0.38495,0.39815,0.3369,0.31685,9.817629179331307,8.828254847645429,9.855227882037534,14.970930232558139,11.869658119658117,15.765116279069769,18.16891891891892,11.824524312896406,15.367647058823529,12.931750741839762,12.412162162162161,10.024861878453038,0.674,0.66805,0.7066,0.7884,0.7602,0.7771,0.8004,0.7727,0.7913,0.77685,0.7473000000000001,0.68955,0.4909928780896523,0.44198333672017887,0.49079528718703963,0.5885499494000289,0.5392282136468183,0.5793624712454813,0.6211428571428572,0.596105775555848,0.6124592538935169,0.6237247103579457,0.5660749506903353,0.5146110056925995,75.74,245.29,94.18,189.05,68.0,85.32,119.69,178.75,97.74,16.66,93.98,56.56,23.528461456298828,24.00902557373047,19.66933822631836,18.083717346191406,13.952285766601562,7.77499532699585,6.155337810516357,3.5269100666046143,5.575597763061523,3.441316604614258,7.331698894500732,9.702387809753418,84.79012298583984,86.95287322998047,75.1893310546875,70.159423828125,52.51359558105469,30.77305221557617,23.03089714050293,11.838480949401855,17.460969924926758,13.940265655517578,22.400997161865234,31.871442794799805,17.6,17.2,23.5,24.9,27.7,30.9,34.0,32.8,29.4,27.1,23.0,15.4,11.7,11.5,17.5,18.1,21.7,25.8,28.4,27.6,24.4,21.3,16.6,8.3,5.8,5.7,11.4,11.3,15.7,20.7,22.7,22.3,19.4,15.5,10.1,1.2
13251,GEORGIA,2021,911.0,0.114583332665885,0.950416667712852,3.36444441477458,32.7623379,-81.6272037,0.30215,0.2576,0.3117,0.42595,0.40115,0.51125,0.53815,0.4487,0.39905,0.382,0.30235,0.301,11.323333333333332,7.497474747474747,9.339473684210528,16.163822525597272,34.5078125,13.09421841541756,13.668085106382978,17.096345514950166,19.107623318385652,15.189781021897808,13.346456692913387,10.809836065573771,0.70455,0.6243500000000001,0.6777000000000001,0.7996000000000001,0.8490500000000001,0.7731,0.78895,0.79515,0.82615,0.7865000000000001,0.7277,0.7139,0.526109391124871,0.3802296964725185,0.4622255303312245,0.6256667205430742,0.6639209225700166,0.6434456928838951,0.6305581835383159,0.6796176379895159,0.6892070069692974,0.6332842415316642,0.6242478270559394,0.5406330196749358,168.66,194.02,104.28,55.34,53.05,251.18,165.56,90.75,119.5,97.55,32.71,83.48,17.59873390197754,21.17311668395996,17.753583908081055,7.162168979644775,3.0862598419189453,4.040574550628662,6.819075107574463,4.810383319854736,3.681132316589356,5.174261093139648,5.453715801239014,9.30981731414795,60.96579360961914,76.93489837646484,69.12321472167969,27.97342300415039,12.15347671508789,13.18931007385254,24.862205505371094,16.844135284423828,12.2758207321167,14.733911514282228,20.09492492675781,29.65241432189941,14.8,15.8,22.2,25.0,28.8,31.1,31.7,32.2,30.0,26.6,19.6,20.4,8.9,9.7,15.3,17.4,21.7,25.9,26.7,27.4,23.9,20.1,11.7,13.8,3.1,3.7,8.5,9.9,14.6,20.7,21.8,22.6,17.8,13.7,3.7,7.2
13251,GEORGIA,2022,894.0,0.114583332665885,0.950416667712852,3.36444441477458,32.7623379,-81.6272037,0.2796,0.27955,0.33565,0.42025,0.49505,0.4649,0.35525,0.48815,0.3953,0.4536,0.28855,0.2851,7.9128329297820805,6.724346076458753,8.35,11.583529411764706,17.20059880239521,12.633177570093459,8.450526315789475,13.965853658536586,11.800546448087433,11.099601593625499,11.054945054945055,9.127118644067796,0.63405,0.6021500000000001,0.65595,0.7402000000000001,0.8114,0.76915,0.68015,0.78515,0.7657,0.7245,0.7397,0.6697000000000001,0.46682606096832036,0.4059696026368797,0.4444802059864822,0.5831853167554766,0.6795137449924022,0.6206082488543259,0.6329574390687522,0.629098632682862,0.6152387519393208,0.6310418904403868,0.6096845194424065,0.47987616099071206,142.01,36.44,80.77,86.22,122.2,54.31,109.41,143.47,70.15,57.67,66.85,97.6,16.888397216796875,12.965801239013672,13.302523612976074,15.54705047607422,7.310451030731201,5.675266742706299,9.624588012695312,4.495988368988037,9.934656847497369,11.124662840876598,12.881723709885712,15.520541117070714,58.19472503662109,47.94510269165039,48.38813400268555,61.81093978881836,25.956830978393555,15.84079360961914,35.66295623779297,18.479700088500977,45.591044200388,50.7159978619411,58.72995273328032,68.92759160377568,14.8,19.7,23.1,25.5,29.9,33.7,33.1,32.0,30.2,24.9,21.4,15.8,8.2,12.2,15.7,17.9,23.7,27.2,27.8,26.9,24.1,17.3,15.1,9.8,1.6,4.8,8.2,10.3,17.4,20.8,22.6,21.8,18.1,9.6,8.8,3.8
13299,GEORGIA,2016,670.0,0.124574132275412,4.04069400651598,8.23333338896433,31.1727229,-82.4829338,0.2538,0.23525,0.2407,0.36515,0.51315,0.5023500000000001,0.41085,0.42625,0.4213,0.33665,0.2774,0.2777,8.595238095238097,6.299776286353468,5.773946360153257,12.202985074626866,13.087755102040816,13.16772823779193,16.81985294117647,13.466480446927376,12.393861892583121,11.263768115942026,9.307692307692307,7.162528216704288,0.6443,0.5738500000000001,0.55765,0.744,0.7564500000000001,0.7597,0.79515,0.77275,0.7571,0.7063,0.6298,0.63115,0.4180778535297999,0.3450123660346249,0.3547892720306514,0.6071947674418605,0.5819869370917842,0.592601431980907,0.6667812929848693,0.6179318962824117,0.6064417177914112,0.477304469273743,0.4015689204333208,0.5273495248152059,93.63,102.19,115.7,112.53,46.17,186.4,43.0,122.77,110.84,93.24,0.0,123.86,15.176824569702148,20.923778533935547,14.47876262664795,12.665074348449709,10.415264129638672,11.08767318725586,5.499401092529297,5.068833351135254,7.74790096282959,5.657543659210205,3.298166513442993,11.166813850402832,48.81358337402344,75.37799835205078,49.44951248168945,44.46736907958984,34.75761413574219,36.980228424072266,19.88814926147461,15.90599536895752,30.393218994140625,17.786937713623047,11.331910133361816,35.178958892822266,16.3,19.5,25.0,25.8,29.7,33.5,35.7,34.3,32.2,28.3,24.5,21.5,9.8,12.3,18.0,19.6,23.4,27.8,29.7,28.9,26.5,21.5,16.4,14.9,3.3,5.1,11.1,13.3,17.1,22.2,23.7,23.5,20.8,14.7,8.2,8.4
13299,GEORGIA,2017,702.0,0.124574132275412,4.04069400651598,8.23333338896433,31.1727229,-82.4829338,0.258,0.2807,0.25465,0.39745,0.4736,0.49885,0.5495,0.5137,0.3673,0.3544,0.3315,0.26615,7.098130841121495,6.519011406844107,5.33623693379791,8.10016694490818,13.38199513381995,16.711111111111112,14.587982832618026,15.888040712468193,7.018003273322423,13.73049645390071,10.721590909090908,5.937984496124031,0.6062000000000001,0.5900000000000001,0.5568000000000001,0.663,0.7769,0.7935500000000001,0.7854500000000001,0.7865500000000001,0.6512,0.7639,0.7060000000000001,0.597,0.43519668737060047,0.4193432621568276,0.285840551529079,0.4684806034482758,0.6045059717698155,0.6259084533979344,0.6445551279148743,0.6471026181908426,0.5039140445126632,0.627742946708464,0.5930501930501931,0.4192269573835481,196.11,41.09,27.45,42.5,67.37,228.0,178.04,139.09,225.8,62.53,20.69,58.21,14.3935546875,13.966867446899414,7.44024133682251,5.487697124481201,4.98065710067749,12.331036567687988,14.650901794433594,22.872194290161133,20.35259437561035,9.801299095153809,3.837984085083008,12.358819961547852,48.61086654663086,48.94837188720703,27.192916870117188,17.93426513671875,14.359956741333008,36.24734115600586,45.736454010009766,80.14657592773438,74.2386474609375,35.66979217529297,12.660574913024902,36.091007232666016,21.1,23.8,23.8,29.1,31.3,30.9,33.6,33.1,30.8,27.3,22.8,17.6,14.5,16.0,16.3,21.7,24.5,26.1,28.0,28.1,25.6,21.7,15.7,12.1,7.9,8.2,8.9,14.3,17.7,21.2,22.4,23.1,20.5,16.0,8.6,6.6
13299,GEORGIA,2018,629.0,0.124574132275412,4.04069400651598,8.23333338896433,31.1727229,-82.4829338,0.28665,0.26075,0.2824,0.36785,0.44375,0.4572,0.4994,0.40225,0.37615,0.3324,0.32025,0.30475,7.875831485587582,6.917021276595745,7.558295964125559,10.928947368421053,15.03283582089552,16.755417956656345,12.725321888412015,10.697424892703863,14.588652482269504,12.5625,10.996845425867509,11.246056782334385,0.61245,0.5821500000000001,0.6207,0.7278,0.7938500000000001,0.79045,0.7705500000000001,0.69655,0.7792,0.7476,0.72575,0.685,0.41174396050079354,0.31763456090651554,0.3799710773680404,0.5478914119856582,0.6372504191434233,0.6656985187336626,0.6824937524661318,0.5903719912472648,0.6660981618343756,0.5878048780487806,0.5849135236507607,0.6131311032619987,62.87,43.7,63.2,69.19,184.49,146.03,202.33,255.43,65.9,59.55,96.3,334.91,13.748817443847656,15.268320083618164,12.124248504638672,11.119211196899414,11.655975341796877,12.45448112487793,17.26246452331543,18.938377380371094,12.117042541503906,6.691288471221924,11.087047576904297,23.91172790527344,44.629150390625,51.47257614135742,39.07173156738281,38.03923797607422,34.00520324707031,43.615943908691406,54.79262924194336,68.0002212524414,42.15373229980469,22.202375411987305,32.03298568725586,82.27741241455078,14.2,22.6,21.1,24.6,29.6,32.6,32.7,32.5,32.6,28.3,20.5,17.6,7.7,16.8,13.5,17.8,23.7,27.1,27.7,27.4,27.2,21.9,14.6,12.2,1.1,11.0,5.9,10.9,17.8,21.6,22.7,22.3,21.8,15.5,8.7,6.8
13299,GEORGIA,2019,792.0,0.124574132275412,4.04069400651598,8.23333338896433,31.1727229,-82.4829338,0.26795,0.2582,0.2807,0.485,0.4731,0.4711,0.43855,0.4743,0.3824,0.354,0.34695,0.29925,9.560897435897436,6.997601918465228,9.196480938416423,13.522458628841607,14.16161616161616,11.193050193050194,17.4645390070922,12.331868131868132,14.010101010101009,13.36734693877551,10.183206106870228,8.757793764988008,0.6758500000000001,0.62815,0.6738500000000001,0.77485,0.7803,0.7319,0.811,0.7602,0.78015,0.7519,0.6988000000000001,0.63585,0.4673792028501448,0.44968485111932194,0.501619520621896,0.6153037075992638,0.6248985115020298,0.5497484971169182,0.649611911927768,0.6011614095288372,0.5932809149392423,0.6159143075745983,0.49718957588145124,0.4480427046263346,85.64,50.74,94.87,45.08,39.22,124.16,141.54,189.78,29.13,133.61,58.24,175.44,21.971899032592773,18.762596130371094,14.045668601989746,12.529876708984377,6.3780059814453125,13.557300567626951,11.3649320602417,16.190614700317383,8.558305740356445,10.842924118041992,17.74034881591797,20.787744522094727,76.11457824707031,65.85396575927734,49.422000885009766,42.22172546386719,22.00103759765625,45.88236999511719,39.41788864135742,50.257266998291016,34.678688049316406,31.037118911743164,61.91416931152344,71.5558853149414,17.0,21.7,21.8,26.4,32.2,32.8,33.6,33.2,33.1,28.6,20.7,19.5,10.9,15.6,15.0,19.6,25.6,27.0,27.8,27.9,26.7,22.5,13.2,13.3,4.8,9.6,8.2,12.9,18.9,21.3,22.0,22.6,20.2,16.4,5.7,7.2
13299,GEORGIA,2022,843.0,0.124574132275412,4.04069400651598,8.23333338896433,31.1727229,-82.4829338,0.28785,0.28965,0.28425,0.4196,0.4297,0.47765,0.4809,0.45845,0.4112,0.3216,0.32295,0.28395,8.578534031413612,7.608315098468273,10.061093247588424,16.945454545454545,16.25084745762712,20.024475524475523,16.068571428571428,21.6804979253112,13.497093023255813,12.142857142857144,11.401960784313726,8.342105263157894,0.6605000000000001,0.6242500000000001,0.69535,0.8007000000000001,0.7996000000000001,0.80135,0.79955,0.84565,0.7709,0.728,0.7369,0.6677000000000001,0.47510582543841967,0.461367013372957,0.5278703086831001,0.6505016722408027,0.6331835686777921,0.6742308227759989,0.665226480836237,0.6959354638535526,0.6518714806227227,0.5803680981595093,0.5815794957282767,0.4782427649385801,83.45,43.19,163.55,32.96,87.52,91.84,237.27,197.01,158.31,38.62,81.91,34.48,14.679911613464355,11.409314155578612,17.382884979248047,12.811887741088867,3.562798023223877,3.705100536346436,7.796003818511963,3.2748560905456543,9.934656847497369,11.124662840876598,12.881723709885712,15.520541117070714,49.672210693359375,41.33113479614258,60.36616516113281,49.51987075805664,12.218771934509276,11.368983268737791,24.99547576904297,15.56556510925293,45.591044200388,50.7159978619411,58.72995273328032,68.92759160377568,16.2,20.9,23.9,26.3,30.4,33.6,32.9,32.7,30.2,25.8,22.3,17.7,9.6,13.5,16.8,19.3,24.0,27.4,27.8,27.4,24.9,18.2,16.5,11.4,3.0,6.2,9.8,12.3,17.6,21.3,22.7,22.1,19.7,10.5,10.7,5.1
13305,GEORGIA,2017,720.0,0.109999998416752,0.843500000586112,9.5625,31.5675304,-81.9131554,0.3633,0.36375,0.3721,0.3893,0.477,0.4311,0.4797,0.49625,0.4251,0.3823,0.3921,0.3013,13.713780918727915,10.977591036414564,9.817787418655097,9.663157894736841,12.083160083160083,11.597752808988764,11.15,6.951837769328264,14.521472392638039,14.703448275862069,9.52421052631579,8.38862559241706,0.7814,0.7522500000000001,0.6778000000000001,0.69915,0.7473500000000001,0.73065,0.7584000000000001,0.7246,0.79595,0.7706000000000001,0.71025,0.6484,0.6074116965836711,0.5851714550509731,0.5295200122680569,0.5223925458370904,0.5691310310435107,0.5365218582979306,0.6018457481872116,0.5722340558827215,0.6911764705882353,0.6018290538163913,0.5616994689159638,0.4388959506083167,150.53,37.01,23.27,65.65,106.49,131.73,346.89,165.63,194.77,55.26,34.37,53.53,15.427295684814451,15.44549560546875,8.93923568725586,7.797519683837891,6.799245834350586,12.274349212646484,16.466405868530273,23.90662002563477,21.05265998840332,16.40016746520996,12.8313627243042,16.705331802368164,53.96591567993164,58.16505813598633,32.71961212158203,28.29296112060547,20.429088592529297,38.63322830200195,55.06618881225586,85.54134368896484,78.4993667602539,59.101341247558594,44.96529769897461,56.14766693115234,20.5,22.9,23.1,28.6,30.6,31.1,33.4,32.9,30.6,26.9,22.8,17.3,13.9,14.8,15.6,20.9,23.5,26.1,27.9,27.7,25.2,21.0,15.6,11.5,7.3,6.7,8.1,13.2,16.5,21.1,22.4,22.5,19.8,15.2,8.4,5.8
13305,GEORGIA,2018,747.0,0.109999998416752,0.843500000586112,9.5625,31.5675304,-81.9131554,0.30905,0.30955,0.2466,0.35005,0.33405,0.4411,0.4587,0.4398,0.40065,0.4354,0.38,0.30135,6.790441176470589,6.232323232323232,5.66281310211946,7.235392320534224,6.433811802232855,8.62214983713355,14.707650273224042,9.690166975881262,9.013157894736842,11.502325581395349,10.751842751842752,7.933920704845814,0.6175,0.60705,0.56605,0.6292,0.6149,0.69955,0.78805,0.71725,0.6903,0.7574000000000001,0.7223,0.6335500000000001,0.3750811161583387,0.41595253790375736,0.26922371077261886,0.39547383309759543,0.37838237468579033,0.4877864517753714,0.6205778717406624,0.5359189657470345,0.4636625910152492,0.5528596187175043,0.5266517714650495,0.42515811665495434,58.02,48.43,68.57,85.33,175.11,181.95,151.47,157.65,84.55,68.76,84.24,230.32,21.17162704467773,18.213258743286133,10.721338272094728,11.428086280822754,12.312058448791504,13.522302627563477,19.03535461425781,18.92042350769043,13.993197441101074,8.117964744567871,9.247581481933594,23.09731674194336,74.31330108642578,68.302001953125,36.91393661499024,38.56895446777344,37.64962387084961,49.63982391357422,62.94354248046875,70.0927963256836,48.94911575317383,29.0037899017334,27.178577423095703,83.20951080322266,14.1,23.2,21.8,24.5,30.4,33.3,32.9,32.8,32.3,28.9,21.3,18.3,7.0,17.3,14.0,17.2,24.2,27.5,27.7,27.3,27.0,22.6,15.0,12.5,0.0,11.4,6.1,9.9,17.9,21.7,22.4,21.9,21.7,16.3,8.7,6.7
13305,GEORGIA,2019,880.0,0.109999998416752,0.843500000586112,9.5625,31.5675304,-81.9131554,0.3074,0.2985,0.31445,0.4011,0.4301,0.4741,0.4762,0.35675,0.4197,0.4022,0.3576,0.3357,8.80940594059406,6.33214920071048,6.518072289156627,8.058536585365854,8.716917922948072,11.282868525896415,9.629005059021923,2.04212299915754,13.594752186588924,13.758823529411764,9.51288056206089,8.224448897795591,0.6646000000000001,0.604,0.61045,0.6628000000000001,0.69375,0.74595,0.72685,0.5375,0.7805000000000001,0.7508,0.7047,0.6438,0.4194126074498567,0.3778371161548732,0.3735849056603774,0.4161159125571937,0.4813585291113381,0.557070707070707,0.5501721593703885,0.4322260783341596,0.593252705283259,0.554041498916073,0.501086774786825,0.4502205419029615,72.15,20.17,60.7,54.33,55.89,207.95,105.31,175.15,40.46,202.79,61.54,163.01,20.957979202270508,15.639670372009276,13.056904792785645,12.941875457763672,8.367539405822754,15.914597511291504,13.25686740875244,8.951340675354004,4.345943927764893,12.93466567993164,19.792144775390625,21.57905387878418,75.64802551269531,56.63304901123047,47.87760543823242,45.32065582275391,30.35820198059082,55.47142791748047,50.98387908935547,27.35590934753418,16.87367820739746,37.36975860595703,71.13551330566406,76.90864562988281,17.8,22.1,22.8,26.4,33.2,33.6,34.9,34.2,33.7,29.1,20.9,19.9,11.4,15.9,15.5,19.3,26.0,27.7,28.7,28.7,27.3,23.1,13.7,13.9,4.9,9.8,8.3,12.1,18.8,21.9,22.4,23.1,20.9,17.2,6.5,7.8
13305,GEORGIA,2022,984.0,0.109999998416752,0.843500000586112,9.5625,31.5675304,-81.9131554,0.3284,0.32625,0.3327,0.385,0.44835,0.47975,0.45565,0.4438,0.4441,0.4112,0.34415,0.3394,8.58904109589041,6.1006191950464395,7.8349900596421485,8.889558232931728,13.361477572559366,8.166444740346206,12.231818181818184,13.028645833333334,12.144208037825061,10.051063829787234,9.833333333333332,9.701754385964913,0.6759000000000001,0.6062000000000001,0.65105,0.70235,0.7817000000000001,0.68145,0.76165,0.78415,0.75785,0.7273000000000001,0.7135,0.6974,0.5320080248039394,0.40318140104007344,0.48778038165383325,0.4820944929280771,0.5961876832844576,0.5019090214901276,0.6089539864584774,0.6471487540131479,0.5979307371748814,0.5830539469673879,0.5576036866359447,0.5115044247787611,65.78,31.48,113.84,25.76,102.9,122.85,135.88,181.87,135.01,37.79,76.84,36.61,10.070269584655762,10.72431755065918,13.356538772583008,11.112885475158691,5.379462242126465,4.831417560577393,4.937406063079834,2.8793511390686035,9.934656847497369,11.124662840876598,12.881723709885712,15.520541117070714,31.778955459594727,38.12366485595703,45.3046989440918,43.34846496582031,16.836261749267578,16.327919006347656,16.588478088378906,11.08769989013672,45.591044200388,50.7159978619411,58.72995273328032,68.92759160377568,16.8,21.3,24.2,26.8,30.9,34.3,34.1,33.4,30.8,25.8,22.7,17.8,10.0,13.7,16.7,19.2,24.3,27.8,28.3,27.7,25.2,18.1,16.8,11.4,3.3,6.0,9.3,11.7,17.6,21.3,22.5,22.1,19.7,10.3,10.8,5.0
13321,GEORGIA,2016,945.0,0.115899581633602,0.499958159877416,3.03174600525508,31.524179,-83.8712801,0.25335,0.2183,0.1896,0.1959,0.29755,0.5194,0.57065,0.55565,0.3098,0.26275,0.2135,0.16175,4.70042194092827,3.5480961923847696,3.166363636363636,2.8103217158176945,3.863471314451707,6.65089722675367,12.017725258493353,12.560260586319218,5.031877213695396,3.7770034843205575,3.455830388692579,3.0849598163031002,0.50295,0.38715,0.3317,0.29435,0.4207,0.6044,0.70355,0.7277,0.5235000000000001,0.4125,0.3551,0.3346,0.24630996309963096,0.12074074074074073,0.12259644825474582,0.004860804242156483,0.17019045954918746,0.41296979739398965,0.5301675492664294,0.539286374560917,0.2272399711746337,0.09910812706684036,0.0027833001988070713,0.04662450360347111,110.97,143.68,90.65,145.94,96.78,92.63,83.44,82.7,93.77,7.18,1.44,271.8,23.236696243286133,22.231809616088867,19.612743377685547,20.32540702819824,11.161312103271484,15.615676879882812,6.65377140045166,9.11164093017578,12.70157527923584,3.8231472969055176,2.54890775680542,19.73601150512696,102.26470184326172,99.55043029785156,87.77439880371094,94.43630981445312,51.073760986328125,73.04792022705078,30.119112014770508,40.28171920776367,60.187408447265625,18.865678787231445,11.305365562438965,83.13525390625,13.5,17.2,22.7,24.6,28.8,32.8,34.0,33.0,31.2,28.0,23.7,18.6,7.9,10.7,16.6,18.9,22.9,27.2,28.4,27.8,25.8,20.8,15.9,13.3,2.4,4.3,10.5,13.2,17.0,21.6,22.8,22.7,20.3,13.6,8.0,7.9
13321,GEORGIA,2017,829.0,0.115899581633602,0.499958159877416,3.03174600525508,31.524179,-83.8712801,0.2169,0.30805,0.2684,0.1927,0.22385,0.37415,0.6347,0.5531,0.35145,0.2605,0.29805,0.2191,3.679558011049724,4.458218549127641,4.103571428571429,2.8722341184867948,3.013367281985996,6.25542784163474,21.131313131313128,11.662420382165607,6.161745827984595,4.870801033591732,5.094405594405595,3.9539614561027836,0.40595,0.4682,0.41805,0.29975,0.31905,0.60685,0.82415,0.73465,0.5763,0.4806,0.50325,0.3925,0.10690015682174593,0.23768870380010418,0.2042557674075635,-0.011839708561020049,0.009446045469100162,0.3924019607843137,0.6645773979107312,0.5232257446604731,0.31502651738361803,0.0734703519962202,0.16432865731462926,0.12183294944841797,265.02,42.54,43.56,56.42,128.23,221.96,131.61,115.41,100.04,66.59,7.53,62.94,23.33382797241211,20.54789352416992,12.572723388671877,10.507051467895508,9.362665176391602,17.78496551513672,16.857696533203125,16.149446487426758,16.091703414916992,9.997316360473633,10.520831108093262,16.93222999572754,102.23490142822266,93.13042449951172,58.72767639160156,45.87495422363281,38.39812850952149,71.6230697631836,73.80816650390625,71.36949920654297,76.32781219482422,41.9045295715332,45.14137268066406,67.19100952148438,18.8,21.5,21.9,27.4,28.9,29.8,32.5,32.3,29.9,26.5,21.4,16.3,12.9,14.7,15.3,20.7,23.2,25.5,27.6,27.3,24.4,20.7,14.9,11.2,7.0,7.9,8.8,14.0,17.4,21.2,22.7,22.3,18.8,14.9,8.3,6.2
13321,GEORGIA,2018,747.0,0.115899581633602,0.499958159877416,3.03174600525508,31.524179,-83.8712801,0.2124,0.2498,0.20145,0.2011,0.27495,0.5162,0.7635000000000001,0.6567000000000001,0.4553,0.2522,0.25095,0.244,3.479099678456592,4.459887005649718,3.5759162303664924,2.9694189602446484,3.3506731946144432,11.030816640986133,24.59112149532711,21.685039370078737,10.84299065420561,4.683804627249358,4.806666666666667,4.315659679408138,0.39715,0.43795,0.3695,0.3212,0.3614,0.7117,0.8516,0.8453,0.6841,0.472,0.47635,0.4589,0.1397790808673121,0.1647583463902616,0.15166688628277766,-0.03043884220354805,0.03917555912878233,0.4603946507060694,0.6918443002780352,0.7258386581469648,0.4991127410386845,0.13036809815950917,0.20570321151716503,0.21197638459375875,83.36,167.77,78.45,90.76,159.91,151.31,182.9,267.03,51.23,107.5,148.69,256.72,15.51222324371338,21.517433166503903,21.0393123626709,17.853076934814453,15.770759582519531,17.50394630432129,16.158159255981445,20.773651123046875,10.918124198913574,15.383017539978027,22.34599876403809,25.04301643371582,63.57765197753906,93.40052032470705,92.630126953125,83.65245819091797,61.841453552246094,75.94099426269531,64.04164123535156,89.46763610839844,52.79570388793945,65.5657958984375,93.99453735351562,106.13322448730467,13.2,21.2,20.1,23.5,29.7,32.4,32.1,31.9,32.5,27.6,18.5,15.9,7.1,16.1,13.5,17.3,24.3,27.2,27.3,27.0,27.3,21.6,13.2,11.1,1.0,11.1,6.8,11.0,19.0,22.0,22.6,22.2,22.0,15.6,8.0,6.2
